customer_id,recency,frequency,monetary,unique_products,avg_unit_price,lifespan_days,avg_order_value,purchase_rate,revenue_per_product,r_score,f_score,m_score,rfm_score,segment,churned,cluster,cluster_name,action
15226,311,1,154.41,8,3.84,0,154.41,1.0,19.3,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15227,37,9,2488.49,86,4.45,597,276.5,0.0151,28.94,4,5,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15228,67,6,5580.27,184,3.21,433,930.04,0.0138,30.33,3,4,5,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15229,587,1,160.5,9,1.61,0,160.5,1.0,17.83,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15230,240,2,429.6,23,1.78,1,214.8,1.0,18.68,2,2,2,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15231,622,1,250.26,14,1.86,0,250.26,1.0,17.88,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15232,114,2,612.06,26,1.03,27,306.03,0.0714,23.54,3,2,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
15233,402,1,59.4,1,4.95,0,59.4,1.0,59.4,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15234,277,1,197.0,14,1.68,0,197.0,1.0,14.07,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15235,218,16,2937.81,161,2.96,170,183.61,0.0936,18.25,2,5,4,11,Loyal,1,0,Champions,"Reward with loyalty perks, ask for reviews"
15236,299,1,321.05,15,1.64,0,321.05,1.0,21.4,2,1,2,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15237,2,4,1412.32,94,2.52,225,353.08,0.0177,15.02,5,3,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15238,30,3,1071.99,49,4.81,154,357.33,0.0194,21.88,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15239,11,2,780.59,48,1.97,68,390.3,0.029,16.26,5,2,3,10,Loyal,0,1,At Risk,"Send win-back campaigns, offer discounts"
15240,45,12,4459.98,134,2.76,689,371.66,0.0174,33.28,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15241,67,11,3050.16,120,1.67,587,277.29,0.0187,25.42,3,5,5,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15242,423,1,302.04,4,2.16,0,302.04,1.0,75.51,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15243,75,2,927.28,56,3.12,360,463.64,0.0055,16.56,3,2,3,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15244,66,3,912.08,44,4.11,600,304.03,0.005,20.73,3,3,3,9,At Risk,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15245,135,8,4610.84,72,1.86,461,576.36,0.0173,64.04,3,4,5,12,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15246,239,3,780.4,45,3.0,317,260.13,0.0094,17.34,2,3,3,8,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
15247,123,3,976.06,13,2.45,414,325.35,0.0072,75.08,3,3,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15248,412,3,1893.93,103,3.09,122,631.31,0.0244,18.39,1,3,4,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15249,32,18,9266.0,304,3.02,591,514.78,0.0304,30.48,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15250,641,1,60.0,3,1.25,0,60.0,1.0,20.0,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15251,10,21,20324.54,183,4.01,670,967.84,0.0313,111.06,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15252,37,5,2103.41,106,2.54,575,420.68,0.0087,19.84,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15253,17,8,2055.09,102,2.16,570,256.89,0.014,20.15,5,4,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15254,128,3,1088.35,64,3.25,433,362.78,0.0069,17.01,3,3,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15255,67,9,3729.42,137,2.89,670,414.38,0.0134,27.22,3,5,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15256,149,2,170.4,6,1.89,413,85.2,0.0048,28.4,3,2,1,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15257,284,2,685.9,11,31.38,130,342.95,0.0153,62.35,2,2,3,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
15258,169,2,623.16,32,5.64,48,311.58,0.0408,19.47,3,2,3,8,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
15259,513,4,1182.38,50,8.16,169,295.6,0.0235,23.65,1,3,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15260,101,25,9188.23,186,3.32,633,367.53,0.0394,49.4,3,5,5,13,Champion,1,0,Champions,"Reward with loyalty perks, ask for reviews"
15261,136,4,1508.0,87,3.55,299,377.0,0.0133,17.33,3,3,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15262,324,3,418.82,22,2.83,164,139.61,0.0182,19.04,2,3,2,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15263,107,1,156.51,12,2.96,0,156.51,1.0,13.04,3,1,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15264,65,2,848.4,52,3.24,466,424.2,0.0043,16.32,3,2,3,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15265,152,4,3345.64,179,3.61,586,836.41,0.0068,18.69,3,3,5,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15266,339,5,852.21,38,5.8,363,170.44,0.0137,22.43,2,4,3,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15267,23,5,1717.36,8,1.84,160,343.47,0.0311,214.67,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15268,479,3,961.9,21,3.86,126,320.63,0.0236,45.8,1,3,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15269,24,3,1225.36,33,7.17,366,408.45,0.0082,37.13,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15270,16,21,8524.86,66,5.54,706,405.95,0.0297,129.16,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15271,8,24,4709.54,369,2.6,483,196.23,0.0496,12.76,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15272,58,6,2085.48,257,4.22,605,347.58,0.0099,8.11,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15273,600,1,228.96,1,1.06,0,228.96,1.0,228.96,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15274,5,2,716.57,44,2.06,14,358.28,0.1333,16.29,5,2,3,10,Loyal,0,1,At Risk,"Send win-back campaigns, offer discounts"
15275,38,1,615.14,41,3.26,0,615.14,1.0,15.0,4,1,2,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15276,67,4,649.53,160,2.46,368,162.38,0.0108,4.06,3,3,3,9,At Risk,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15277,47,2,476.34,23,1.99,378,238.17,0.0053,20.71,4,2,2,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15278,562,4,496.16,29,1.26,103,124.04,0.0385,17.11,1,3,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15279,355,5,1580.54,74,3.89,321,316.11,0.0155,21.36,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15280,173,3,406.22,48,1.67,399,135.41,0.0075,8.46,3,3,2,8,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
15281,59,16,8543.57,427,3.49,368,533.97,0.0434,20.01,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15282,571,1,348.59,27,1.31,0,348.59,1.0,12.91,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15283,391,3,148.33,9,6.45,127,49.44,0.0234,16.48,2,3,1,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15284,501,1,24.75,1,4.95,0,24.75,1.0,24.75,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15285,408,1,94.92,6,0.95,0,94.92,1.0,15.82,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15286,50,1,240.55,3,4.45,0,240.55,1.0,80.18,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
15287,23,5,856.03,23,2.24,715,171.21,0.007,37.22,4,4,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15288,44,10,3883.13,128,3.17,622,388.31,0.0161,30.34,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15289,30,5,1593.09,67,1.39,592,318.62,0.0084,23.78,4,4,4,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15290,5,26,10496.28,106,2.79,649,403.7,0.04,99.02,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15291,26,40,13846.56,116,5.3,710,346.16,0.0563,119.37,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15292,202,1,180.94,24,4.63,0,180.94,1.0,7.54,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15293,666,1,247.5,19,1.53,0,247.5,1.0,13.03,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15294,411,1,233.35,15,3.58,0,233.35,1.0,15.56,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15295,655,1,217.24,50,1.98,0,217.24,1.0,4.34,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15296,51,12,10342.83,342,3.23,636,861.9,0.0188,30.24,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15297,11,3,641.94,30,2.73,53,213.98,0.0556,21.4,5,3,3,11,Loyal,0,1,At Risk,"Send win-back campaigns, offer discounts"
15298,3,23,9459.37,199,2.28,729,411.28,0.0315,47.53,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15299,68,10,7991.54,9,49.35,629,799.15,0.0159,887.95,3,5,5,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15300,65,1,496.44,28,2.86,0,496.44,1.0,17.73,3,1,2,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
15301,51,17,7603.44,231,3.01,399,447.26,0.0425,32.92,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15302,731,1,308.0,15,4.97,0,308.0,1.0,20.53,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15303,291,3,1224.18,63,4.6,393,408.06,0.0076,19.43,2,3,3,8,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15304,61,9,919.55,8,7.55,360,102.17,0.0249,114.94,3,5,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15305,556,1,93.6,5,3.43,0,93.6,1.0,18.72,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15306,65,9,3484.73,123,2.66,594,387.19,0.0151,28.33,3,5,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15307,96,1,205.3,12,6.75,0,205.3,1.0,17.11,3,1,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15308,275,1,310.47,19,4.03,0,310.47,1.0,16.34,2,1,2,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15309,611,4,797.96,49,3.15,124,199.49,0.032,16.28,1,3,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15310,479,1,1634.64,45,1.61,0,1634.64,1.0,36.33,1,1,4,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15311,1,208,116771.16,864,2.68,738,561.4,0.2815,135.15,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15312,76,12,2930.19,118,2.76,648,244.18,0.0185,24.83,3,5,4,12,Loyal,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15313,111,1,52.0,1,2.08,0,52.0,1.0,52.0,3,1,1,5,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15314,200,3,820.45,49,1.74,228,273.48,0.0131,16.74,2,3,3,8,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15315,65,2,570.5,35,0.88,51,285.25,0.0385,16.3,3,2,2,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15316,327,1,165.0,1,1.65,0,165.0,1.0,165.0,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15317,678,1,129.75,5,3.35,0,129.75,1.0,25.95,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15318,4,1,312.62,33,0.59,0,312.62,1.0,9.47,5,1,2,8,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15319,284,1,204.5,16,3.24,0,204.5,1.0,12.78,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15320,45,1,267.13,36,3.06,0,267.13,1.0,7.42,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
15321,71,12,6709.73,242,2.85,603,559.14,0.0199,27.73,3,5,5,13,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15322,86,2,1390.86,76,3.71,390,695.43,0.0051,18.3,3,2,4,9,At Risk,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15323,563,3,434.6,29,4.0,99,144.87,0.03,14.99,1,3,2,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15324,702,1,140.22,8,2.31,0,140.22,1.0,17.53,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15325,104,8,1602.01,164,2.04,557,200.25,0.0143,9.77,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15326,334,5,1700.52,94,2.59,404,340.1,0.0123,18.09,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15327,53,1,208.75,10,4.4,0,208.75,1.0,20.88,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
15328,408,1,107.24,8,2.46,0,107.24,1.0,13.4,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15329,40,11,2984.33,98,4.32,686,271.3,0.016,30.45,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15330,33,2,714.96,10,0.56,28,357.48,0.069,71.5,4,2,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15331,500,3,767.91,41,1.79,109,255.97,0.0273,18.73,1,3,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15332,367,6,6553.74,113,2.62,147,1092.29,0.0405,58.0,2,4,5,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15333,209,1,1028.56,16,2.96,0,1028.56,1.0,64.28,2,1,3,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15334,157,3,351.67,67,1.5,16,117.22,0.1765,5.25,3,3,2,8,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
15335,54,1,173.97,34,2.82,0,173.97,1.0,5.12,4,1,1,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
15336,402,1,240.5,15,4.96,0,240.5,1.0,16.03,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15337,412,1,373.02,21,3.76,0,373.02,1.0,17.76,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15338,678,1,283.43,56,2.48,0,283.43,1.0,5.06,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15339,67,7,1827.84,162,2.67,602,261.12,0.0116,11.28,3,4,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15340,562,1,105.5,7,1.59,0,105.5,1.0,15.07,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15341,81,2,2402.72,22,2.67,368,1201.36,0.0054,109.21,3,2,4,9,At Risk,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15342,130,1,406.09,24,2.37,0,406.09,1.0,16.92,3,1,2,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15343,88,1,364.5,21,6.39,0,364.5,1.0,17.36,3,1,2,6,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
15344,1,3,563.94,21,7.56,73,187.98,0.0405,26.85,5,3,2,10,Loyal,0,1,At Risk,"Send win-back campaigns, offer discounts"
15345,46,1,393.54,20,7.73,0,393.54,1.0,19.68,4,1,2,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15346,333,3,596.12,36,3.28,98,198.71,0.0303,16.56,2,3,2,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15347,367,4,1363.6,29,2.81,71,340.9,0.0556,47.02,2,3,4,9,At Risk,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15348,73,1,158.04,9,2.11,0,158.04,1.0,17.56,3,1,1,5,Hibernating,0,1,At Risk,"Send win-back campaigns, offer discounts"
15349,159,2,473.81,65,2.94,29,236.9,0.0667,7.29,3,2,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
15350,374,2,663.25,26,2.47,9,331.62,0.2,25.51,2,2,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15351,13,10,3738.29,201,2.89,420,373.83,0.0238,18.6,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15352,549,1,114.95,34,2.78,0,114.95,1.0,3.38,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15353,255,7,3175.95,274,3.01,483,453.71,0.0145,11.59,2,4,5,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15354,604,3,284.4,1,94.8,0,94.8,3.0,284.4,1,3,1,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15355,30,2,277.05,9,6.11,23,138.52,0.0833,30.78,4,2,1,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15356,32,13,3464.95,290,2.05,390,266.53,0.0332,11.95,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15358,5,42,17050.41,359,1.95,727,405.96,0.0577,47.49,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15359,663,8,181.35,10,1.29,30,22.67,0.2581,18.13,1,4,1,6,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15360,40,1,427.93,13,2.35,0,427.93,1.0,32.92,4,1,2,7,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15361,362,4,689.07,10,10.03,181,172.27,0.022,68.91,2,3,3,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15362,449,2,613.08,38,3.61,290,306.54,0.0069,16.13,1,2,2,5,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15363,373,2,1004.11,32,2.74,120,502.06,0.0165,31.38,2,2,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15364,96,2,913.19,29,1.98,158,456.6,0.0126,31.49,3,2,3,8,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
15365,26,13,4557.13,126,3.26,647,350.55,0.0201,36.17,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15366,76,7,2389.08,86,1.97,576,341.3,0.0121,27.78,3,4,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15367,58,11,5081.33,214,2.83,671,461.94,0.0164,23.74,4,5,5,14,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15368,22,2,722.74,8,4.99,372,361.37,0.0054,90.34,4,2,3,9,At Risk,0,1,At Risk,"Send win-back campaigns, offer discounts"
15369,493,11,6251.26,44,1.96,239,568.3,0.0458,142.07,1,5,5,11,Loyal,1,0,Champions,"Reward with loyalty perks, ask for reviews"
15370,41,8,3739.01,90,3.61,369,467.38,0.0216,41.54,4,4,5,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15371,663,1,59.4,1,4.95,0,59.4,1.0,59.4,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15372,138,8,6017.06,45,1.87,526,752.13,0.0152,133.71,3,4,5,12,Loyal,1,0,Champions,"Reward with loyalty perks, ask for reviews"
15373,9,17,3421.39,107,5.21,578,201.26,0.0294,31.98,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15374,129,2,307.32,8,1.84,495,153.66,0.004,38.42,3,2,2,7,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
15375,691,1,60.96,6,1.15,0,60.96,1.0,10.16,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15376,41,3,1233.36,100,2.9,182,411.12,0.0164,12.33,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15377,383,4,1211.75,15,4.91,32,302.94,0.1212,80.78,2,3,3,8,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15378,463,2,246.5,8,1.89,39,123.25,0.05,30.81,1,2,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15379,170,8,4877.84,177,2.62,231,609.73,0.0345,27.56,3,4,5,12,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15380,9,11,3479.06,27,5.05,729,316.28,0.0151,128.85,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15381,214,5,1890.57,20,4.71,369,378.11,0.0135,94.53,2,4,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15382,15,12,13733.55,315,2.38,720,1144.46,0.0166,43.6,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15384,170,4,2027.79,83,1.99,422,506.95,0.0095,24.43,3,3,4,10,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15385,41,3,942.08,18,2.24,637,314.03,0.0047,52.34,4,3,3,10,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15386,187,1,394.14,31,1.39,0,394.14,1.0,12.71,3,1,2,6,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15387,493,1,468.65,20,2.17,0,468.65,1.0,23.43,1,1,2,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15388,271,1,140.54,10,2.06,0,140.54,1.0,14.05,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15389,173,5,2733.8,2,0.97,509,546.76,0.0098,1366.9,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
15390,397,2,1216.66,77,1.92,12,608.33,0.1538,15.8,2,2,3,7,At Risk,1,3,Lost,Minimal spend — low re-engagement ROI
15391,585,1,289.87,12,6.49,0,289.87,1.0,24.16,1,1,1,3,Lost,1,3,Lost,Minimal spend — low re-engagement ROI
15392,5,7,2911.62,100,2.59,426,415.95,0.0164,29.12,5,4,4,13,Champion,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15393,17,5,891.34,37,3.35,707,178.27,0.0071,24.09,5,4,3,12,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15394,10,11,5286.8,129,3.56,714,480.62,0.0154,40.98,5,5,5,15,Champion,0,0,Champions,"Reward with loyalty perks, ask for reviews"
15395,326,1,107.45,7,6.54,0,107.45,1.0,15.35,2,1,1,4,Hibernating,1,3,Lost,Minimal spend — low re-engagement ROI
15396,113,2,796.38,16,3.57,471,398.19,0.0042,49.77,3,2,3,8,At Risk,1,1,At Risk,"Send win-back campaigns, offer discounts"
15397,290,1,94.0,6,4.93,0,94.0,1.0,15.67,2,1,1,4,Hibernating,1,1,At Risk,"Send win-back campaigns, offer discounts"
15398,17,2,1345.53,60,2.69,62,672.76,0.0317,22.43,5,2,4,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15399,2,3,815.77,45,1.91,77,271.92,0.0385,18.13,5,3,3,11,Loyal,0,2,Loyal Customers,"Upsell premium products, increase frequency"
15400,93,8,1302.3,16,2.93,468,162.79,0.0171,81.39,3,4,4,11,Loyal,1,2,Loyal Customers,"Upsell premium products, increase frequency"
